composer,path,filename,file_kb,md5,parse_ok,error,duration_s,n_instruments,n_notes,has_drums,pitch_min,pitch_max,pitch_mean,pitch_std,velocity_mean,notes_per_sec,tempo_est,n_windows
Bach,data/Bach/Bwv001- 400 Chorales/010506b_.mid,010506b_.mid,10.2197265625,0d673f0afd0d2fda5df9675fcd6fd96c,True,,79.999968,8.0,1128.0,False,36.0,86.0,66.28368794326241,9.577197535824832,96.0,14.100005640002257,198.30106760281726,4.0
Bach,data/Bach/Bwv001- 400 Chorales/010602b_.mid,010602b_.mid,14.3681640625,5d30f1134f67442a6f8c4243fbc0bf65,True,,131.99986800000002,8.0,1606.0,False,38.0,84.0,66.7079701120797,8.952971009780551,96.0,12.166678833345498,147.67138054809297,7.0
Bach,data/Bach/Bwv001- 400 Chorales/010707b_.mid,010707b_.mid,10.9482421875,1a10370edfe98d9cb79ed9dca810fa1a,True,,105.0,8.0,1212.0,False,38.0,85.0,64.55445544554455,9.574848702395117,96.0,11.542857142857143,174.54545454545453,6.0
Bach,data/Bach/Bwv001- 400 Chorales/010806b_.mid,010806b_.mid,2.71875,c4c82a84a59aa5cef0b43eced1fb5aa2,True,,39.999959999999994,4.0,291.0,False,40.0,78.0,62.90721649484536,8.690258962951816,96.0,7.275007275007276,160.2760223449879,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011007b_.mid,011007b_.mid,1.9716796875,128180047728b5055ecdb05aef7cfb52,True,,30.0,4.0,206.0,False,42.0,78.0,64.1504854368932,8.277450639220953,96.0,6.866666666666666,163.2,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011106b_.mid,011106b_.mid,3.263671875,930ba3540efa6531d6013c3e889bb306,True,,52.5,4.0,353.0,False,40.0,74.0,61.10481586402266,7.463437187682309,96.0,6.723809523809524,155.07692307692307,2.0
Bach,data/Bach/Bwv001- 400 Chorales/011205b_.mid,011205b_.mid,4.6806640625,63efd2a7c253eb0ed2139fa5e9fe0b26,True,,37.5,7.0,504.0,False,43.0,74.0,63.11904761904762,7.413637308406014,96.0,13.44,164.57142857142858,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011308b_.mid,011308b_.mid,2.666015625,673a4260eb7ddba013e167006c50c590,True,,40.0,4.0,285.0,False,42.0,78.0,62.757894736842104,8.417253528994824,96.0,7.125,176.64,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011407b_.mid,011407b_.mid,2.71875,1ff2cc6d15470b30d8b47be063e91344,True,,39.99996,4.0,291.0,False,41.0,74.0,60.39862542955326,7.715241186389726,96.0,7.275007275007275,172.00017200017203,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011506b_.mid,011506b_.mid,3.111328125,0f690c9fac23327e8fa1aad4da479684,True,,35.0,5.0,333.0,False,38.0,79.0,57.74174174174174,9.517770606959177,96.0,9.514285714285714,171.42857142857144,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011506bv.mid,011506bv.mid,3.111328125,400d87eaa2c76a289262be7d44c78232,True,,35.0,5.0,333.0,False,34.0,75.0,53.74174174174174,9.517770606959177,96.0,9.514285714285714,171.42857142857144,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011606b_.mid,011606b_.mid,2.05078125,284350c1c2398546792a49027c4b2014,True,,35.0,4.0,215.0,False,45.0,76.0,63.53023255813954,7.752435022825153,96.0,6.142857142857143,149.33333333333331,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011704b_.mid,011704b_.mid,3.353515625,5d6ba3a9eea95deedbaecfd12e60e6f7,True,,38.70966,5.0,360.0,False,38.0,79.0,59.955555555555556,9.792470022205963,96.0,9.300004185001884,167.76478137650463,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011704v1.mid,011704v1.mid,3.40625,283feba2a92c7ef7a094f64b537c9dae,True,,38.70966,5.0,366.0,False,38.0,79.0,59.75136612021858,9.8497419340053,96.0,9.455004254751914,167.76478137650463,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011704v2.mid,011704v2.mid,3.353515625,99ed74cd5d060c723e1ca0b6ff57bafd,True,,38.70966,5.0,360.0,False,38.0,79.0,59.95,9.788187325092991,96.0,9.300004185001884,167.76478137650463,1.0
Bach,data/Bach/Bwv001- 400 Chorales/011909b_.mid,011909b_.mid,1.7490234375,232ab1aff5020641d684fd344c2ce904,True,,44.0,4.0,180.0,False,41.0,76.0,62.105555555555554,7.510361155853827,96.0,4.090909090909091,224.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012006b_.mid,012006b_.mid,2.744140625,5324a74fca5f506e2871e877f0ac1859,True,,42.5,4.0,294.0,False,38.0,74.0,60.5,6.714665642746298,96.0,6.91764705882353,128.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012008ba.mid,012008ba.mid,3.7861328125,1f785352c1f2722688a49cc44da5199b,True,,32.88461100000001,8.0,400.0,False,38.0,86.0,67.525,12.183775071791173,96.0,12.163744311891051,195.00002600000352,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012106b_.mid,012106b_.mid,3.212890625,e81825bdbcba8491b9026ab26834f5d8,True,,42.5,5.0,344.0,False,38.0,74.0,57.85755813953488,8.423047760294441,96.0,8.094117647058823,150.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012206b_.mid,012206b_.mid,1.9248046875,b924984a5dc266af3328217074729b4c,True,,28.799999999999997,5.0,198.0,False,38.0,79.0,60.21212121212121,8.876563999079377,96.0,6.875000000000001,115.15151515151516,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012306b_.mid,012306b_.mid,2.5830078125,128c138ab13be636543987e7e797880b,True,,54.0,4.0,276.0,False,42.0,74.0,60.72463768115942,7.283859579643984,96.0,5.111111111111111,100.0,2.0
Bach,data/Bach/Bwv001- 400 Chorales/012406b_.mid,012406b_.mid,3.05859375,aaefc09a61602e1476bfbdb0b812615f,True,,31.836688000000002,5.0,327.0,False,40.0,78.0,59.162079510703364,8.37471251703087,96.0,10.271168910534914,179.20026282705214,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012506b_.mid,012506b_.mid,2.05078125,8ab776b956bda350b3f67681976c4ec6,True,,32.5,4.0,215.0,False,40.0,76.0,61.246511627906976,7.685060978929497,96.0,6.615384615384615,150.85714285714286,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012606b_.mid,012606b_.mid,4.375,a63fb383b6cb98a0fa8701d38e036345,True,,71.489264,4.0,479.0,False,40.0,79.0,61.8517745302714,8.107894036235109,96.0,6.700306776133546,155.9026520913481,3.0
Bach,data/Bach/Bwv001- 400 Chorales/012606bv.mid,012606bv.mid,4.375,33ebd5f985c1fb9f41763b98fd73c8d6,True,,71.489264,4.0,479.0,False,38.0,77.0,59.8517745302714,8.107894036235109,96.0,6.700306776133546,155.9026520913481,3.0
Bach,data/Bach/Bwv001- 400 Chorales/012705b_.mid,012705b_.mid,2.2880859375,bc02f7026f6511dbda0f1e488348114b,True,,34.666632,4.0,242.0,False,43.0,77.0,61.756198347107436,7.749331003511254,96.0,6.980776211545442,153.00015300015298,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012805b_.mid,012805b_.mid,3.5751953125,636516683f8333ac151d8474174262cc,True,,42.5,6.0,382.0,False,43.0,81.0,66.24083769633508,7.881624685001704,96.0,8.988235294117647,136.67796610169492,1.0
Bach,data/Bach/Bwv001- 400 Chorales/012905b_.mid,012905b_.mid,16.361328125,9b9fdfa9a686381891aa9c782b3a8378,True,,138.0,8.0,1885.0,False,38.0,88.0,68.23554376657825,10.898504960805885,96.0,13.659420289855072,156.92307692307693,8.0
Bach,data/Bach/Bwv001- 400 Chorales/013006b_.mid,013006b_.mid,3.7099609375,fe8cfa645f422118f99692a6f122a75e,True,,28.333305000000003,8.0,394.0,False,36.0,84.0,61.045685279187815,11.077390159859076,96.0,13.905896258837434,193.76489964725252,1.0
Bach,data/Bach/Bwv001- 400 Chorales/013306b_.mid,013306b_.mid,2.255859375,a31830eab99cd205558a1b78a4e89ecd,True,,42.5,4.0,237.0,False,45.0,76.0,61.392405063291136,7.686501491975052,96.0,5.576470588235294,132.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/013506b_.mid,013506b_.mid,2.5869140625,025759e9d554bb26d1ccd6cc8d2df948,True,,42.5,4.0,276.0,False,43.0,74.0,59.73913043478261,7.0266618002754715,96.0,6.4941176470588236,162.20689655172413,1.0
Bach,data/Bach/Bwv001- 400 Chorales/013606b_.mid,013606b_.mid,3.1884765625,bf7bbeadfaf48f5acb4da73c08acc5dd,True,,36.136354,6.0,338.0,False,37.0,86.0,65.0,11.800862469734398,96.0,9.353461613753286,167.51811696065445,1.0
Bach,data/Bach/Bwv001- 400 Chorales/013701b_.mid,013701b_.mid,44.12109375,1bb9c0b7c432560e4a689ec36f62349a,True,,238.5,8.0,5094.0,False,36.0,86.0,67.92500981546918,9.122786652516004,96.0,21.358490566037737,160.0,14.0
Bach,data/Bach/Bwv001- 400 Chorales/013702b_.mid,013702b_.mid,11.6552734375,569a5c193ba3dabd494fd7be155170c6,True,,212.142645,3.0,1304.0,False,38.0,83.0,64.39263803680981,10.283518043330806,96.0,6.146807493608841,166.43818296710828,13.0
Bach,data/Bach/Bwv001- 400 Chorales/013703b_.mid,013703b_.mid,14.5615234375,919273978766aff9f3e89dd41d06c466,True,,217.173609,5.0,1627.0,False,36.0,85.0,63.078672403196066,11.81006024569736,96.0,7.491702180074744,182.08358825035688,13.0
Bach,data/Bach/Bwv001- 400 Chorales/013705b_.mid,013705b_.mid,3.7861328125,7d785e1efa40750b37ac97037d5aa804,True,,32.88461100000001,8.0,400.0,False,36.0,84.0,65.525,12.183775071791173,96.0,12.163744311891051,195.00002600000352,1.0
Bach,data/Bach/Bwv001- 400 Chorales/013705ch.mid,013705ch.mid,2.228515625,2ed8bbf49f6db0eb50c1ccb344e3cb92,True,,32.88461100000001,4.0,206.0,False,36.0,79.0,62.4126213592233,9.17360269100201,110.0,6.264328320623892,121.3333495111133,1.0
Bach,data/Bach/Bwv001- 400 Chorales/013807b_.mid,013807b_.mid,22.478515625,29a60d8e6dde9b268abcb708ce28c1ac,True,,144.31023900000002,8.0,2610.0,False,37.0,86.0,69.68467432950192,9.052327381629926,96.0,18.086034768468505,222.94650495751767,8.0
Bach,data/Bach/Bwv001- 400 Chorales/013906b_.mid,013906b_.mid,2.1474609375,481d5442580bf4ec239aa06564130eab,True,,31.836688000000002,4.0,226.0,False,40.0,76.0,60.74778761061947,7.605489369965659,96.0,7.09872836018621,147.00021560031618,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014001b_.mid,014001b_.mid,55.396484375,b56693ad1b8b4d65c088f967d19b12ca,True,,419.31807,8.0,6253.0,False,36.0,86.0,63.66719974412282,8.992902319417375,96.0,14.912307499650565,171.20197569004847,26.0
Bach,data/Bach/Bwv001- 400 Chorales/014004b_.mid,014004b_.mid,14.40625,5893a3dd975de5ba0471768f192f7753,True,,236.84190000000004,5.0,1609.0,False,24.0,77.0,52.60845245494096,12.727026611440367,96.0,6.793561443308805,150.62899652451154,14.0
Bach,data/Bach/Bwv001- 400 Chorales/014007b_.mid,014007b_.mid,3.748046875,e3c54c1de9dfddc28bc857b75c47842e,True,,67.459392,4.0,405.0,False,44.0,79.0,61.74320987654321,7.50658868243824,96.0,6.003611772842542,171.78588607160023,3.0
Bach,data/Bach/Bwv001- 400 Chorales/014403b_.mid,014403b_.mid,2.5341796875,752fef50bac1aac197bb47beeaeeb10d,True,,37.5,4.0,270.0,False,43.0,76.0,60.41111111111111,8.30603677535684,96.0,7.2,192.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014406b_.mid,014406b_.mid,3.0966796875,77ee4e06db56199ba5e0ad0a277cbe39,True,,52.5,4.0,334.0,False,42.0,76.0,61.90419161676647,7.860104319624442,96.0,6.3619047619047615,147.20000000000002,2.0
Bach,data/Bach/Bwv001- 400 Chorales/014500ba.mid,014500ba.mid,2.029296875,b789538fb851d825c68efbc48144fb87,True,,30.0,4.0,213.0,False,43.0,78.0,60.27230046948357,8.359360268436307,96.0,7.1,163.76470588235296,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014505b_.mid,014505b_.mid,1.7041015625,cd38318a0fdc08868d1fbd4eed8090e4,True,,32.4,4.0,176.0,False,45.0,78.0,62.55681818181818,7.053944664553197,96.0,5.432098765432099,116.66666666666663,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014505bv.mid,014505bv.mid,1.6953125,9863b6d187d0aa44ac9bc7b624592b27,True,,32.4,4.0,175.0,False,43.0,76.0,60.57714285714286,7.068929428513637,96.0,5.401234567901235,116.66666666666663,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014608b_.mid,014608b_.mid,2.6796875,4b63c2891816bcb775cf7425c02396fa,True,,41.25,4.0,287.0,False,41.0,75.0,60.167247386759584,8.137745350633764,96.0,6.957575757575758,168.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014706b_.mid,014706b_.mid,15.0224609375,72b145de9a9a5dcc5af4a1658192dea2,True,,141.999858,8.0,1670.0,False,38.0,84.0,64.5377245508982,8.35432131550437,96.0,11.760575140856831,266.0777479179416,8.0
Bach,data/Bach/Bwv001- 400 Chorales/014710b_.mid,014710b_.mid,15.0224609375,72b145de9a9a5dcc5af4a1658192dea2,True,,141.999858,8.0,1670.0,False,38.0,84.0,64.5377245508982,8.35432131550437,96.0,11.760575140856831,266.0777479179416,8.0
Bach,data/Bach/Bwv001- 400 Chorales/014806b_.mid,014806b_.mid,1.9794921875,9b6e267f13004aa53a6cc6680877b770,True,,32.5,4.0,206.0,False,42.0,76.0,61.68446601941748,7.834604063471848,96.0,6.338461538461538,147.69230769230768,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014806bv.mid,014806bv.mid,1.9619140625,fef2dc76593b110d59c47ccb5db28e1f,True,,31.2,4.0,204.0,False,41.0,75.0,60.63725490196079,7.873745422239703,96.0,6.538461538461538,153.84615384615387,1.0
Bach,data/Bach/Bwv001- 400 Chorales/014907b_.mid,014907b_.mid,7.015625,57675ffccd4acb8bb9d0c68861305b7e,True,,67.5,8.0,768.0,False,42.0,81.0,63.3828125,7.574065976949044,96.0,11.377777777777778,170.66666666666666,3.0
Bach,data/Bach/Bwv001- 400 Chorales/014907ch.mid,014907ch.mid,4.6259765625,d37fe2f02e2f3e7e0e911d9e5b34bbe6,True,,67.5,4.0,508.0,False,42.0,77.0,61.22834645669291,7.474564718980997,96.0,7.525925925925926,170.66666666666666,3.0
Bach,data/Bach/Bwv001- 400 Chorales/015105b_.mid,015105b_.mid,1.6416015625,db9de6ed2a181fe2f78378b639f3b03c,True,,27.5,4.0,168.0,False,43.0,76.0,62.779761904761905,7.627039614204452,96.0,6.109090909090909,137.14285714285714,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015301b_.mid,015301b_.mid,2.54296875,7642812c935282d0407047173b1793ea,True,,37.5,4.0,271.0,False,45.0,76.0,62.33210332103321,7.633222854600561,96.0,7.226666666666667,150.26086956521738,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015305b_.mid,015305b_.mid,2.279296875,1a771c293e59f0f773bb4d53268e42b9,True,,42.5,4.0,241.0,False,43.0,74.0,59.62240663900415,7.007002722573097,96.0,5.670588235294118,118.85714285714286,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015309b_.mid,015309b_.mid,1.4140625,ab9dde18b67e25f3e5ce189fa0ed6bfc,True,,30.0,4.0,143.0,False,43.0,77.0,63.36363636363637,8.34781111509018,96.0,4.766666666666667,88.88888888888889,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015403b_.mid,015403b_.mid,2.5654296875,f676c7e9ef76010a7af48eedff6ecceb,True,,40.0,4.0,274.0,False,45.0,78.0,63.57664233576642,8.234006951534333,96.0,6.85,156.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015408b_.mid,015408b_.mid,2.2880859375,7078506f2f67ab24da4e6a2cea6e8455,True,,32.5,4.0,242.0,False,38.0,76.0,59.50413223140496,8.220237038811618,96.0,7.446153846153846,173.4193548387097,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015505b_.mid,015505b_.mid,2.7802734375,3c6af948135b2a2906813214b05c9016,True,,36.0,4.0,298.0,False,41.0,77.0,60.553691275167786,8.624851120122962,96.0,8.277777777777779,191.0714285714285,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015606b_.mid,015606b_.mid,2.6044921875,273af9d6c943d04d3ad37fecc6cec988,True,,45.0,4.0,278.0,False,43.0,79.0,63.492805755395686,7.304646597331682,96.0,6.177777777777778,180.0,2.0
Bach,data/Bach/Bwv001- 400 Chorales/015705b_.mid,015705b_.mid,2.3193359375,4e9bfb5fee75832f03b0a1ad03fde37d,True,,30.588220000000003,4.0,246.0,False,43.0,76.0,60.15853658536585,7.454691618484985,96.0,8.042311713463548,183.60009180004582,1.0
Bach,data/Bach/Bwv001- 400 Chorales/015804b_.mid,015804b_.mid,2.564453125,00c41bdf010581753ce2bedd7138d5f9,True,,46.363623999999994,4.0,273.0,False,40.0,78.0,60.72893772893773,8.400231418393734,96.0,5.888236864314145,132.00003520000942,2.0
Bach,data/Bach/Bwv001- 400 Chorales/015905b_.mid,015905b_.mid,3.19921875,061c2b9034713e52acc32b98fb33b9e2,True,,41.739072,5.0,343.0,False,39.0,72.0,57.737609329446066,6.8406231365964905,96.0,8.217719838141107,151.14306874315335,1.0
Bach,data/Bach/Bwv001- 400 Chorales/016106b_.mid,016106b_.mid,4.8291015625,64fb6af11d2d46cfaa8e32eed1365bbd,True,,49.99995,6.0,524.0,False,40.0,86.0,63.43320610687023,11.238281616436936,96.0,10.480010480010481,168.00016800016803,2.0
Bach,data/Bach/Bwv001- 400 Chorales/016206b_.mid,016206b_.mid,2.71484375,3fcb80cbb3a3c10b673481ab06ff3212,True,,40.0,4.0,291.0,False,40.0,76.0,61.24742268041237,8.670403417331826,96.0,7.275,168.96,1.0
Bach,data/Bach/Bwv001- 400 Chorales/016406b_.mid,016406b_.mid,2.2353515625,57643e79475c45327442220548a3c89e,True,,34.61538,4.0,236.0,False,41.0,77.0,61.563559322033896,8.536076632761635,96.0,6.817778686814935,169.00002253333636,1.0
Bach,data/Bach/Bwv001- 400 Chorales/016506b_.mid,016506b_.mid,1.5400390625,e93679b09ebd40acc725bfa76cf9bddc,True,,21.599999999999998,4.0,157.0,False,38.0,72.0,59.4203821656051,7.486826977959254,96.0,7.268518518518519,181.25000000000003,1.0
Bach,data/Bach/Bwv001- 400 Chorales/016606b_.mid,016606b_.mid,2.0244140625,3a13a5f733731a6dcc71d835cd190e3e,True,,37.5,4.0,212.0,False,38.0,74.0,59.216981132075475,7.404746969268382,96.0,5.653333333333333,96.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/016806b_.mid,016806b_.mid,2.6220703125,aba018c63196d8c5cebae9445d87235c,True,,40.0,4.0,280.0,False,45.0,78.0,63.385714285714286,7.449434987477443,96.0,7.0,172.8,1.0
Bach,data/Bach/Bwv001- 400 Chorales/016907b_.mid,016907b_.mid,2.3408203125,07d82dbb48a8e3d495e65fb969c1931d,True,,40.0,4.0,248.0,False,40.0,78.0,60.76209677419355,8.131223103071584,96.0,6.2,166.4,1.0
Bach,data/Bach/Bwv001- 400 Chorales/017106b_.mid,017106b_.mid,8.3232421875,c69db6bc5213516bbc74ffcd9673c77e,True,,100.8,7.0,927.0,False,38.0,83.0,65.93527508090615,9.331721804057484,96.0,9.196428571428571,195.55555555555569,5.0
Bach,data/Bach/Bwv001- 400 Chorales/017206b_.mid,017206b_.mid,4.4814453125,4db512e963f97dc79cd6aecbcaf85c50,True,,56.72739076757812,5.0,483.0,False,38.0,84.0,63.84472049689441,10.013174968760124,96.0,8.514405359818753,170.3226260645283,2.0
Bach,data/Bach/Bwv001- 400 Chorales/017206ch.mid,017206ch.mid,4.4814453125,3a0c2a775644520eae0f281752c0c7bc,True,,83.2001953125,5.0,483.0,False,38.0,84.0,63.84472049689441,10.013174968760124,96.0,5.805274833620902,115.86206896551722,4.0
Bach,data/Bach/Bwv001- 400 Chorales/017206vn.mid,017206vn.mid,1.1640625,a716b716592776c5960bdb43b5b9ef03,True,,56.72739076757812,1.0,123.0,False,62.0,84.0,75.26829268292683,4.28283237853519,96.0,2.1682647189600552,155.2941590588347,2.0
Bach,data/Bach/Bwv001- 400 Chorales/017405b_.mid,017405b_.mid,4.5029296875,49f0e4bf9cabfbb5258d3eff074861dc,True,,70.909072,4.0,494.0,False,43.0,79.0,62.75910931174089,7.9561467603012295,96.0,6.96666852444494,150.1176870902068,3.0
Bach,data/Bach/Bwv001- 400 Chorales/017507b_.mid,017507b_.mid,6.8076171875,96094e6f481f4a5b46b3094b87407619,True,,66.92306800000001,7.0,745.0,False,42.0,76.0,62.10469798657718,7.647417738240164,96.0,11.13218539233736,163.42859321905047,3.0
Bach,data/Bach/Bwv001- 400 Chorales/017507ch.mid,017507ch.mid,3.8994140625,a15bbbea85791af30a9aad456b74d62c,True,,66.92306800000001,4.0,424.0,False,42.0,76.0,60.02122641509434,8.39232704396624,96.0,6.335633028659115,144.96971629899244,3.0
Bach,data/Bach/Bwv001- 400 Chorales/017606b_.mid,017606b_.mid,3.333984375,49eeaa24863c829b50b0f5c51a4e94d5,True,,47.5,4.0,361.0,False,41.0,79.0,61.65650969529086,8.261214522096608,96.0,7.6,168.0,2.0
Bach,data/Bach/Bwv001- 400 Chorales/017705b_.mid,017705b_.mid,3.93359375,1be2364d2380f27cecdbb1335d8c5f7d,True,,49.090895999999994,5.0,426.0,False,36.0,79.0,60.31924882629108,8.919380986493229,96.0,8.67778009185247,163.6800436480117,2.0
Bach,data/Bach/Bwv001- 400 Chorales/017705bv.mid,017705bv.mid,3.93359375,91e8e699abde9afd9df7a78639fe0f2e,True,,49.090895999999994,5.0,426.0,False,33.0,76.0,57.31924882629108,8.919380986493229,96.0,8.67778009185247,163.6800436480117,2.0
Bach,data/Bach/Bwv001- 400 Chorales/017807b_.mid,017807b_.mid,2.4990234375,0699771e92c13ab51865dd41275957d7,True,,37.5,4.0,266.0,False,43.0,76.0,62.27067669172932,7.837760746989583,96.0,7.093333333333334,168.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/017906b_.mid,017906b_.mid,3.0986328125,29ce340cc92790748d4d90bb4207770d,True,,45.375,5.0,331.0,False,36.0,76.0,58.6404833836858,8.214315395079785,96.0,7.294765840220386,144.0,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018007b_.mid,018007b_.mid,3.0751953125,d330c3576536614a37c43ca4601f6fae,True,,50.0,4.0,332.0,False,41.0,77.0,60.6566265060241,8.259506283139759,96.0,6.64,160.0,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018007bv.mid,018007bv.mid,3.0751953125,9977ccfab0e37093b186c7ba6310d834,True,,50.0,4.0,332.0,False,39.0,75.0,58.6566265060241,8.259506283139759,96.0,6.64,160.0,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018305b_.mid,018305b_.mid,3.0087890625,c012926998aacbaeb3dca62833322dfb,True,,42.5,4.0,324.0,False,45.0,76.0,63.166666666666664,7.352038434053679,96.0,7.623529411764705,176.0,1.0
Bach,data/Bach/Bwv001- 400 Chorales/018405b_.mid,018405b_.mid,3.740234375,1c82bd2a94a18b0478372923262bcf9d,True,,50.0,5.0,404.0,False,38.0,81.0,61.913366336633665,9.43450164773132,96.0,8.08,142.76923076923077,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018405bv.mid,018405bv.mid,3.740234375,477026ce42942600f28b277ea9aa80ca,True,,50.0,5.0,404.0,False,31.0,74.0,54.913366336633665,9.43450164773132,96.0,8.08,142.76923076923077,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018506b_.mid,018506b_.mid,3.9873046875,bcf9ae82bd6d9364df8071fd3c456cba,True,,45.0,5.0,432.0,False,40.0,85.0,65.56018518518519,9.82231435176892,96.0,9.6,180.94964028776977,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018707b_.mid,018707b_.mid,2.6357421875,e0efa6e92c60c19c0885180e8f51bca7,True,,52.5,4.0,282.0,False,41.0,77.0,61.97872340425532,7.810674715096966,96.0,5.371428571428571,116.86956521739131,2.0
Bach,data/Bach/Bwv001- 400 Chorales/018806b_.mid,018806b_.mid,1.9619140625,fa4fcad524da96c4234fc75a45594250,True,,31.875,4.0,204.0,False,45.0,79.0,63.31372549019608,7.898225653503703,96.0,6.4,170.66666666666666,1.0
Bach,data/Bach/Bwv001- 400 Chorales/019007b_.mid,019007b_.mid,14.138671875,d451e85fc1e7098933d0859d31409ee7,True,,82.5,9.0,1643.0,False,38.0,85.0,67.49786975045649,9.563725547325626,96.0,19.915151515151514,142.62857142857143,4.0
Bach,data/Bach/Bwv001- 400 Chorales/019007ch.mid,019007ch.mid,4.0634765625,0ce225737fbed953c25735004061010b,True,,81.875,4.0,444.0,False,38.0,79.0,64.57207207207207,8.306989038014224,96.0,5.422900763358778,100.36363636363636,4.0
Bach,data/Bach/Bwv001- 400 Chorales/019406b_.mid,019406b_.mid,2.732421875,652c9b8c26d3f5106c480002624833d4,True,,42.5,4.0,293.0,False,41.0,79.0,60.839590443686006,8.844786117848688,96.0,6.894117647058824,155.42857142857142,1.0
Bach,data/Bach/Bwv001- 400 Chorales/019406bv.mid,019406bv.mid,2.732421875,902d02c34b0897beeba354c2af76d0d9,True,,42.5,4.0,293.0,False,38.0,76.0,57.839590443686006,8.844786117848688,96.0,6.894117647058824,155.42857142857142,1.0
